record_id,age,gender,country,num_platforms,self_reported_weekly_play,plays_xbox,plays_steam,plays_nintendo,plays_ios,plays_android,plays_playstation,intake_life_sat,intake_affective_valence,intake_wemwbs_1,intake_wemwbs_2,intake_wemwbs_3,intake_wemwbs_4,intake_wemwbs_5,intake_wemwbs_6,intake_wemwbs_7,gdt_total,promis_total,wemwbs_total,bangs_total,telem_nocturnal_sessions,telem_activity_count,telem_total_sessions,bw_gdt_1,bw_gdt_2,bw_gdt_3,bw_gdt_4,bw_promis_1,bw_promis_2,bw_promis_3,bw_promis_4,bw_promis_5,bw_promis_6,bw_promis_7,bw_promis_8,bw_wemwbs_1,bw_wemwbs_2,bw_wemwbs_3,bw_wemwbs_4,bw_wemwbs_5,bw_wemwbs_6,bw_wemwbs_7,android_days_with_data,android_mean_daily_minutes,android_total_minutes,bw_affective_valence,bw_bangs_1,bw_bangs_10,bw_bangs_11,bw_bangs_12,bw_bangs_13,bw_bangs_14,bw_bangs_15,bw_bangs_16,bw_bangs_17,bw_bangs_18,bw_bangs_2,bw_bangs_3,bw_bangs_4,bw_bangs_5,bw_bangs_6,bw_bangs_7,bw_bangs_8,bw_bangs_9,bw_bfi_2_xs_1,bw_bfi_2_xs_10,bw_bfi_2_xs_11,bw_bfi_2_xs_12,bw_bfi_2_xs_13,bw_bfi_2_xs_14,bw_bfi_2_xs_15,bw_bfi_2_xs_2,bw_bfi_2_xs_3,bw_bfi_2_xs_4,bw_bfi_2_xs_5,bw_bfi_2_xs_6,bw_bfi_2_xs_7,bw_bfi_2_xs_8,bw_bfi_2_xs_9,bw_eps_afternoon,bw_eps_car,bw_eps_lunch,bw_eps_passenger,bw_eps_public,bw_eps_reading,bw_eps_talking,bw_eps_tv,bw_gaming_value_cognitive,bw_gaming_value_emotion,bw_gaming_value_routines,bw_gaming_value_social,bw_gaming_value_work,bw_life_sat,bw_mctq_fd_sleep_latency_minutes,bw_mctq_wd_sleep_latency_minutes,bw_mctq_workdays_per_week,bw_num_waves,bw_played_any_games,bw_positives,bw_problematic_play,bw_psqi_overall_quality,bw_psqi_sleep_latency_min,bw_psqi_sleepdur_hours,bw_self_reported_biweekly_play,bw_self_reported_daily_play,bw_self_reported_weekly_play,bw_survey_duration,bw_trojan_1,bw_trojan_10,bw_trojan_11,bw_trojan_12,bw_trojan_13,bw_trojan_14,bw_trojan_15,bw_trojan_2,bw_trojan_3,bw_trojan_4,bw_trojan_5,bw_trojan_6,bw_trojan_7,bw_trojan_8,bw_trojan_9,cog_mean_accuracy,cog_mean_rt,cog_num_tasks,cog_num_trials,daily_num_responses,daily_played_days,daily_stress_days,has_android,has_any_telemetry,has_biweekly,has_cognitive,has_daily,has_ios,has_nintendo,has_steam,has_timeuse,has_xbox,ios_days_with_data,ios_mean_daily_minutes,ios_total_minutes,nintendo_max_session_min,nintendo_mean_session_min,nintendo_nocturnal_sessions,nintendo_total_duration_min,nintendo_total_sessions,nintendo_unique_games,num_telemetry_platforms,steam_link_events,steam_linked,steam_owned_games_count,steam_owned_total_playtime,steam_playtime_2weeks_max,steam_playtime_forever_max,steam_total_records,steam_unique_games,timeuse_gaming_entries,timeuse_num_days,timeuse_num_entries,xbox_max_session_min,xbox_mean_session_min,xbox_nocturnal_sessions,xbox_total_duration_min,xbox_total_sessions,xbox_unique_games
644,30,Other,UK,1,3000,,,,,,,,,,,,,,,,,,,63,0,2334,2334,,,,,,,,,,,,,,,,,,,,,,,44,5,1,1,1,7,7,7,1,1,1,6,7,2,2,1,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,0,3,-1,3,0,4,,,,5,,,,,,,,,,1204,,,,,,,,,,,,,,,,0.9840637450199203,956.1274900398406,1,251,,,,0,1,0,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,1455,1058955,9994,479269,2334,47,,,,,,,,,
645,20,Man,UK,4,1200,,,,,,,,,,,,,,,,7,22,20,59,0,514,514,2,3,1,1,2,3,2,3,2,3,3,4,3,2,3,2,4,3,3,,,,78,7,1,2,3,1,5,1,1,2,1,7,7,2,4,2,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,2,0,-1,-2,-1,7,15,10,5,5,,,,,,,1800,270,960,646,1,4,5,5,5,3,4,1,1,4,3,3,4,4,2,0.9921568627450981,907.5490196078431,1,255,,,,0,1,1,1,0,1,0,1,0,0,7,25.428571428571427,178,,,,,,,2,1,1,15,46669,2789,14709,507,5,,,,,,,,,
646,25,Man,UK,1,360,,,,,,,,,,,,,,,,8,23,25,83,0,111,111,3,2,3,0,3,3,3,3,2,2,4,3,3,4,4,4,4,3,3,,,,55,5,4,5,4,5,5,5,4,3,5,4,5,5,4,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,6,30,30,5,1,,,,,,,,,,573,5,3,4,4,3,4,4,5,4,3,4,4,2,4,3,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,208,255531,1175,41623,111,24,,,,,,,,,
647,20,Man,UK,1,1200,,,,,,,,,,,,,,,,0,26,18,65,0,43,43,0,0,0,0,4,3,3,3,4,3,3,3,2,3,2,3,3,2,3,,,,40,6,4,2,4,5,5,4,1,1,2,6,5,1,1,2,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1,2,-1,4,60,30,,5,,,,,,,180,80,150,606,5,4,4,5,5,3,3,4,4,5,4,4,2,3,2,0.9406392694063926,1168.3196347031962,1,219,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,15,29755,663,13251,43,8,,,,,,,,,
648,25,Man,US,4,2400,,,,,,,,,,,,,,,,7,15,35,69,4247,8295,8295,3,4,0,0,1,2,1,3,3,2,2,1,5,5,5,5,5,5,5,21,108.33238095238096,2274.98,85,7,1,1,1,6,4,6,1,1,1,7,7,1,3,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,3,0,5,10,10,,3,,,,,,,4200,270,2520,572,1,5,4,1,3,5,4,1,1,5,5,5,5,5,4,0.8987341772151899,1039.4303797468353,1,79,2,0,0,1,1,1,1,1,0,0,1,1,1,,,,,,,,,,3,1,1,174,125836,3976,6147,228,5,3,2,22,990,76.904,4247,618771.15,8046,110
649,25,Man,UK,1,1800,,,,,,,,,,,,,,,,8,19,25,44,0,380,380,3,3,2,0,2,3,2,3,2,2,3,2,3,2,4,4,5,3,4,,,,70,5,1,1,1,1,2,1,1,1,1,6,5,1,1,1,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,10,60,5,3,,,,,,,360,10,120,546,4,4,4,3,4,4,4,4,4,4,4,4,1,3,2,1,930.25,1,84,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,475,393234,2799,14312,380,5,,,,,,,,,
650,30,Man,US,4,1200,,,,,,,,,,,,,,,,6,16,22,74,0,226,226,2,2,2,0,2,2,2,2,2,2,2,2,1,3,4,3,4,3,4,,,,80,5,5,3,5,2,2,2,5,4,4,6,6,6,2,3,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,0,0,2,10,10,7,1,,,,,,,1800,120,900,699,5,4,4,5,5,3,2,2,4,3,4,3,4,4,2,0.9487179487179487,1053.9358974358975,1,78,20,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,294,243958,1648,9767,226,10,32,19,304,,,,,,
651,20,Woman,UK,2,900,,,,,,,,,,,,,,,,7,17,24,65,0,242,242,3,3,1,0,1,1,2,3,2,2,3,3,5,4,4,2,4,2,3,,,,70,6,2,3,2,2,3,2,3,5,5,5,5,2,3,1,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,2,0,-1,-2,-2,7,20,20,,1,,,,,,,900,0,420,958,2,4,3,3,4,5,4,2,2,3,3,3,5,4,4,0.9629629629629629,984.8271604938271,1,81,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,55,75731,2249,54418,242,9,,,,,,,,,
652,30,Man,UK,1,2100,,,,,,,,,,,,,,,,5,16,21,64,0,999,999,2,3,0,0,1,2,1,3,1,3,4,1,4,2,2,3,3,4,3,,,,60,4,4,3,2,1,2,1,6,4,5,5,5,2,2,1,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,7,14,14,5,6,,,,,,,,,,949,5,4,4,3,4,5,2,1,3,2,4,4,1,3,1,0.9525691699604744,921.4782608695652,1,253,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,480,900052,3772,32939,999,30,,,,,,,,,
653,30,Woman,UK,3,900,,,,,,,,,,,,,,,,3,19,23,67,14,527,527,1,2,0,0,2,3,2,3,3,2,3,1,3,3,4,3,4,3,3,,,,29,7,1,1,1,5,4,4,2,1,1,7,7,3,2,2,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,-2,-1,4,10,10,5,4,,,,,,,1200,0,360,1024,2,5,5,5,5,3,1,1,1,3,3,3,1,1,1,0.9779411764705882,1283.2426470588234,1,136,,,,0,1,1,1,0,0,1,1,0,0,,,,386.717,38.146,14,7476.683,196,13,2,1,1,67,38780,1188,7065,331,44,,,,,,,,,
654,25,Man,US,4,300,,,,,,,,,,,,,,,,10,8,34,65,66,461,461,2,3,3,2,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,,,,100,7,2,1,4,1,2,1,1,2,2,7,7,1,5,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,3,3,-2,3,3,8,20,60,5,5,,,,,,,,,,574,5,5,3,1,1,5,5,3,5,5,5,5,5,5,5,0.9704641350210971,1034.0590717299579,1,237,24,0,0,0,1,1,1,1,0,1,1,1,0,,,,84.917,8.238,66,1532.25,186,10,2,1,1,109,191201,1330,37190,275,22,26,20,201,,,,,,
655,25,Man,UK,3,900,,,,,,,,,,,,,,,,0,8,34,54,0,193,193,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,4,,,,85,7,1,1,1,1,1,1,1,1,1,7,7,1,1,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,0,0,-1,0,0,8,30,30,5,6,,,,,,,,,,556,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,0.9854545454545455,811.9054545454545,1,275,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,79,24808,1387,14531,193,15,,,,,,,,,
656,30,Man,US,2,2450,,,,,,,,,,,,,,,,1,9,26,65,0,3020,3020,0,0,1,0,1,1,1,1,1,1,2,1,5,4,4,4,3,3,3,,,,79,6,1,1,1,5,5,5,5,2,1,7,6,1,1,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,4,10,20,4,6,,,,,,,2180,270,1250,538,4,3,2,2,5,4,2,3,2,4,4,3,4,2,3,0.7458563535911602,1515.8950276243095,1,181,30,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,97,1072648,20114,94461,3020,29,11,27,215,,,,,,
657,20,Woman,US,3,900,,,,,,,,,,,,,,,,7,21,21,62,305,1084,1084,2,2,2,1,3,2,3,3,2,3,3,2,3,3,3,2,4,3,3,,,,52,4,3,3,3,1,1,1,6,6,6,5,2,3,3,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,-2,-1,-2,-1,-1,6,15,15,5,6,,,,,,,3600,150,1200,976,1,3,2,4,3,2,2,1,1,2,5,4,4,3,2,0.9567901234567902,1004.3518518518518,1,162,2,0,0,0,1,1,1,1,0,1,1,1,0,,,,128.733,17.397,305,11255.633,647,18,2,1,1,176,178364,3432,38625,437,29,2,2,16,,,,,,
658,25,Woman,UK,2,450,,,,,,,,,,,,,,,,6,,,72,0,184,184,1,3,1,1,,,,,,,,,,,,,,,,,,,,7,5,3,3,1,5,4,1,1,1,7,6,1,4,4,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,1,,,,,,,,0,,760,1,2,5,5,5,4,4,1,2,3,5,5,2,4,2,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,8,79651,2292,30912,184,1,,,,,,,,,
659,25,Man,US,2,3600,,,,,,,,,,,,,,,,16,34,18,98,864,3371,3371,4,4,4,4,5,5,4,3,4,4,5,4,2,2,3,2,3,3,3,,,,31,4,3,4,4,7,5,4,7,1,6,7,7,7,6,7,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,1,2,-3,-2,-3,2,30,40,,6,,,,,,,8050,630,3780,1254,5,5,5,5,5,4,3,3,2,5,3,5,5,5,5,0.9585798816568047,916.6863905325444,1,169,3,0,0,0,1,1,1,1,0,0,1,1,1,,,,,,,,,,2,1,1,185,283112,11486,59724,1187,29,6,3,20,1360,51.44,864,112345.933,2184,21
660,25,Woman,US,1,1200,,,,,,,,,,,,,,,,7,25,20,68,0,558,558,2,2,2,1,3,3,3,4,3,4,3,2,2,3,3,3,3,3,3,,,,65,6,3,3,3,4,4,4,2,2,2,6,5,3,3,3,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,-1,-1,5,30,30,5,1,,,,,,,390,0,330,1557,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,,,,,1,0,0,0,1,1,0,1,0,0,1,0,0,,,,,,,,,,1,1,1,71,141135,5061,38592,558,29,,,,,,,,,
661,20,Man,UK,3,,,,,,,,,,,,,,,,,,,,,168,1597,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,,,,324.25,21.34,168,15941.2,747,16,2,1,1,295,368070,3569,69132,850,50,,,,,,,,,
662,25,Man,US,2,2400,,,,,,,,,,,,,,,,3,8,35,65,0,1781,1781,0,3,0,0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,,,,100,7,1,1,1,7,6,1,1,1,1,7,7,1,2,1,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,-1,2,10,60,60,,6,,,,,,,13440,960,6720,846,4,5,5,5,5,5,3,4,1,5,5,5,3,3,2,0.73,1321.885,1,200,4,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,86,146842,9449,60389,1781,48,5,4,14,,,,,,
663,20,Man,UK,1,1800,,,,,,,,,,,,,,,,,,,,0,1232,1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,49,28427,3030,16483,1232,51,,,,,,,,,
664,30,Woman,UK,4,900,,,,,,,,,,,,,,,,5,22,22,76,0,33,33,1,2,2,0,2,3,3,3,3,3,3,2,3,4,3,4,3,2,3,,,,34,1,6,6,5,2,5,5,5,2,3,6,5,5,3,3,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,2,-1,-1,3,-1,4,10,15,4,5,,,,,,,900,120,480,1134,5,5,5,1,5,5,3,4,3,2,1,5,4,5,1,0.9398907103825137,1483.622950819672,1,183,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,381,173834,320,24992,33,12,,,,,,,,,
665,30,Man,US,3,1530,,,,,,,,,,,,,,,,0,8,24,66,0,120,120,0,0,0,0,1,1,1,1,1,1,1,1,4,3,4,3,4,3,3,,,,100,6,1,1,1,6,6,7,1,1,1,6,6,1,1,1,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,40,30,5,6,,,,,,,1500,120,1500,480,5,2,4,5,4,5,5,1,4,5,5,5,5,3,3,0.9787234042553191,787.2606382978723,1,188,30,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,2,1,240,41361,417,3226,120,29,45,25,319,,,,,,
666,30,Man,UK,3,510,,,,,,,,,,,,,,,,2,34,22,81,139,613,613,2,0,0,0,3,4,5,4,4,5,4,5,3,2,3,4,4,4,2,,,,60,6,3,5,5,5,5,2,2,4,2,6,5,5,2,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,6,,,5,1,,,,,,,1230,120,480,922,3,5,4,3,5,4,4,1,3,5,5,5,3,4,3,0.9540229885057471,887.4137931034483,1,87,,,,0,1,1,1,0,0,1,0,0,0,,,,194.133,17.803,139,10913.45,613,6,1,1,1,439,87498,,,,,,,,,,,,,
667,25,Man,UK,2,4800,,,,,,,,,,,,,,,,2,17,26,74,0,1956,1956,1,0,1,0,2,3,2,2,2,2,2,2,3,3,4,4,4,4,4,,,,80,7,1,2,2,4,5,6,5,1,3,7,7,2,2,1,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,0,6,15,15,,6,,,,,,,2740,480,1220,705,3,5,5,5,5,5,3,4,5,5,4,5,4,5,4,0.9800796812749004,943.2828685258964,1,251,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,281,1181472,8303,262948,1956,33,,,,,,,,,
668,25,Man,US,2,1500,,,,,,,,,,,,,,,,12,20,20,59,12575,24341,24341,1,4,4,3,3,1,2,3,3,3,3,2,4,3,3,3,3,2,2,,,,70,7,1,1,2,3,5,1,1,1,1,7,7,1,1,3,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,2,1,-1,2,-1,6,45,45,,6,,,,,,,660,360,600,1483,4,5,3,4,4,5,5,5,3,5,4,4,4,4,4,0.9837837837837838,791.5351351351351,1,185,30,0,0,0,1,1,1,1,0,0,1,1,1,,,,,,,,,,2,1,1,89,127245,3509,35784,1005,35,54,24,266,1435,29.148,12575,680199.517,23336,396
669,30,Man,US,3,600,,,,,,,,,,,,,,,,2,27,20,72,3570,9714,9714,0,1,1,0,3,2,3,5,3,4,4,3,3,2,4,2,3,3,3,63,102.5025396825397,6457.660000000002,75,7,3,3,2,5,5,4,4,1,1,7,7,1,5,1,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,0,3,60,30,,7,,,,,,,1800,60,1200,972,5,5,5,4,4,4,4,3,4,1,4,4,2,2,1,0.976,944.54,1,250,25,0,0,1,1,1,1,1,0,0,1,1,1,,,,,,,,,,3,1,1,2021,416909,6373,63355,247,11,25,24,294,1435,62.698,3570,589610.217,9404,76
670,25,Man,US,3,2400,,,,,,,,,,,,,,,,,,,,3384,7014,7014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,,,,,,,,,,2,1,1,169,54413,3944,11568,796,33,,,,475,23.705,3384,147398.883,6218,137
671,30,Man,UK,3,1800,,,,,,,,,,,,,,,,,,,68,4,897,897,,,,,,,,,,,,,,,,,,,,,,,65,5,3,2,2,6,5,7,3,2,3,5,6,1,2,2,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,1,-1,0,2,0,6,,,,5,,,,,,,,,,841,,,,,,,,,,,,,,,,0.9882352941176471,915.4823529411765,1,170,,,,0,1,0,1,0,0,1,1,0,0,,,,73.533,17.118,4,1711.817,100,4,2,1,1,519,361665,5169,35846,797,16,,,,,,,,,
672,20,Man,US,3,900,,,,,,,,,,,,,,,,,,,,11,1714,1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,,,,75.483,13.494,11,256.383,19,4,2,1,1,1394,858651,9101,153354,1695,63,,,,,,,,,
673,30,Man,US,1,1500,,,,,,,,,,,,,,,,7,22,17,68,0,1125,1125,2,2,2,1,2,2,4,2,3,3,3,3,2,2,2,2,4,3,2,,,,45,5,5,4,5,4,4,3,2,2,2,5,5,3,3,2,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,3,10,10,,6,,,,,,,1500,120,780,550,5,4,3,5,4,4,4,3,4,5,4,4,4,4,4,0.9846938775510204,722.3112244897959,1,196,32,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,489,764897,18578,18578,1125,35,46,26,316,,,,,,
674,20,Man,US,4,520,,,,,,,,,,,,,,,,,,,,17329,28655,28655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,1,,,,,,,,,,,,700,23.994,17329,687553.783,28655,83
675,25,Man,UK,3,1800,,,,,,,,,,,,,,,,6,31,19,76,0,394,394,1,2,2,1,3,4,4,4,4,4,4,4,2,3,3,2,3,3,3,,,,40,4,5,5,5,3,4,3,5,4,4,5,5,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,0,-1,0,0,0,3,20,20,5,1,,,,,,,4200,300,2100,725,3,4,4,4,4,4,4,2,3,4,4,4,3,3,3,0.9523809523809523,934.9404761904761,1,84,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,1,1,203,376037,2986,52611,394,13,,,,,,,,,
676,30,Man,US,1,1200,,,,,,,,,,,,,,,,0,8,30,66,29982,69474,69474,0,0,0,0,1,1,1,1,1,1,1,1,4,4,5,4,4,4,5,,,,81,7,1,6,1,2,3,4,1,1,1,7,7,4,1,1,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,5,,,5,6,,,,,,,3004,122,1505,575,3,5,4,5,5,2,3,2,3,5,3,4,3,4,2,0.949438202247191,1561.3651685393259,1,178,28,0,0,0,1,1,1,1,0,0,0,1,1,,,,,,,,,,1,,,,,,,,,1,23,150,630,30.559,29982,2123041.567,69474,214
677,20,Man,US,2,600,,,,,,,,,,,,,,,,4,22,21,59,0,579,579,1,2,1,0,3,4,2,3,3,2,3,2,3,4,2,4,3,2,3,,,,61,7,1,1,1,5,3,3,1,1,1,7,7,1,2,1,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,1,2,-1,2,-1,5,15,15,,5,,,,,,,2400,210,420,745,5,5,4,5,5,4,3,2,4,2,3,3,2,3,2,0.9615384615384616,883.3423076923077,1,260,1,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,450,373775,2746,105016,579,70,1,1,11,,,,,,
678,30,Other,US,3,1260,,,,,,,,,,,,,,,,6,22,20,63,0,0,0,2,2,1,1,3,2,3,3,3,3,3,2,3,3,3,3,4,2,2,,,,35,7,2,2,2,2,3,4,1,1,1,7,6,1,3,2,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,1,1,-2,-1,-1,2,15,15,,6,,,,,,,2700,135,1260,1053,2,4,5,5,5,3,3,1,3,5,5,5,3,3,2,0.9855072463768116,1244.391304347826,1,138,30,0,0,0,0,1,1,1,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,63,24,404,,,,,,
679,30,Man,US,4,900,,,,,,,,,,,,,,,,,,,,1339,2185,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,1,,,,185.55,19.442,210,5521.4,284,23,3,1,1,586,153840,934,11145,311,63,,,,500,40.398,1129,64232.967,1590,164
680,30,Man,US,2,2400,,,,,,,,,,,,,,,,,,,,0,613,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,1,1,1,357,567876,6229,50316,613,18,,,,,,,,,
681,25,Non-binary,US,2,1200,,,,,,,,,,,,,,,,7,25,20,62,0,414,414,2,2,2,1,2,2,3,4,3,4,4,3,3,2,2,4,3,3,3,,,,65,5,2,2,3,4,4,4,1,1,1,5,4,4,4,5,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,0,3,30,30,,1,,,,,,,,,,1324,5,5,5,5,5,4,4,4,4,3,4,5,3,3,2,,,,,2,0,0,0,1,1,0,1,0,0,1,1,0,,,,,,,,,,1,1,1,152,94843,3921,27407,414,13,3,2,23,,,,,,
682,25,Man,US,2,1500,,,,,,,,,,,,,,,,8,8,28,65,0,1149,1149,2,2,3,1,1,1,1,1,1,1,1,1,3,4,5,4,4,4,4,,,,71,6,1,1,3,2,4,4,1,2,1,6,7,5,3,2,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,0,0,-2,-2,-1,6,45,40,,6,,,,,,,3000,0,1500,2866,4,4,4,5,5,3,4,1,3,4,4,4,4,4,4,0.9310344827586207,885.3448275862069,1,87,25,0,0,0,1,1,1,1,1,0,1,1,0,63,76.91507936507938,4845.650000000001,,,,,,,2,1,1,206,247471,6776,27654,1086,22,43,24,156,,,,,,
683,25,Man,US,2,900,,,,,,,,,,,,,,,,12,29,16,78,0,1067,1067,3,4,3,2,4,3,5,3,4,3,3,4,2,3,2,3,2,1,3,,,,40,7,3,3,6,4,5,3,1,2,1,7,7,4,6,1,5,7,6,,,,,,,,,,,,,,,,,,,,,,,,0,2,-2,-2,-1,5,60,60,,6,,,,,,,,,,859,1,5,4,2,2,5,5,1,1,4,5,5,5,5,5,0.9894736842105263,772.3578947368421,1,95,26,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,165,142343,8170,15562,1067,35,43,23,204,,,,,,
684,25,Woman,US,2,600,,,,,,,,,,,,,,,,8,15,26,78,0,702,702,2,3,2,1,1,2,1,3,1,3,2,2,4,3,4,4,4,4,3,,,,61,7,2,2,2,7,7,7,1,1,1,7,7,3,1,2,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,1,2,-1,3,-1,5,15,15,,5,,,,,,,2400,420,1500,834,4,5,4,5,5,4,4,4,3,3,4,4,1,2,2,0.9913419913419913,1065.7748917748918,1,231,7,0,0,0,1,1,1,1,0,0,1,1,0,,,,,,,,,,1,1,1,323,249303,3542,34556,702,27,6,5,62,,,,,,
685,25,Man,US,4,,,,,,,,,,,,,,,,,4,11,33,103,1234,2302,2302,1,0,3,0,1,2,1,2,1,1,2,1,5,4,5,4,5,5,5,,,,92,6,7,6,7,4,4,5,3,6,3,7,6,6,7,6,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,1,3,7,25,20,5,6,,,,,,,1305,195,625,918,4,5,2,3,5,4,5,4,5,5,5,4,5,5,4,0.9538461538461539,1357.5692307692307,1,65,29,0,0,0,1,1,1,1,0,0,1,1,1,,,,,,,,,,2,1,1,348,444006,2422,18634,322,23,35,26,245,590,83.682,1234,165690,1980,116
686,20,Woman,UK,1,1080,,,,,,,,,,,,,,,,11,24,20,81,0,214,214,3,3,3,2,2,3,3,3,4,3,3,3,4,2,2,3,3,3,3,,,,57,5,5,5,5,4,5,4,5,4,5,5,5,3,4,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,0,1,-1,2,-1,6,10,15,,4,,,,,,,2700,180,1080,703,5,4,4,4,4,4,4,4,5,3,2,3,4,4,2,0.9724137931034482,1153.9931034482759,1,145,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,1,2,1,37,40471,1756,14991,214,10,,,,,,,,,
